"Pincode","Delhivery","Delhivery Limitation","Fedex","Fedex Limitation","Dotzot","Dotzot Limitation","DTDC","Indiapost","Pref 1","Pref 2","Pref 3","Pref 4","Pref 5"
"626111","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626112","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626113","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626117","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626118","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626119","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626121","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626123","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626124","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626126","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626128","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626129","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626130","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626131","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626132","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626133","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626138","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626139","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626141","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626144","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626149","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626160","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626188","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626189","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626201","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626203","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626204","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"626205","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627005","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627010","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627011","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627012","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627102","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627103","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627105","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627106","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627107","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627109","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627110","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627111","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627115","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627116","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627117","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627152","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627201","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627202","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627352","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627353","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627357","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627358","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627401","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627414","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627415","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627417","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627422","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627425","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627451","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627453","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627601","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627604","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627719","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627751","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627753","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627754","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627756","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627757","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627758","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627760","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627802","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627803","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627804","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627805","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627806","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627807","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627808","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627809","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627810","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627811","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627812","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627818","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627851","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627853","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627855","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627856","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627857","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627858","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627859","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627861","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"627951","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628101","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628102","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628103","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628105","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628151","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628152","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628201","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628202","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628203","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628204","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628206","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628207","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628210","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628211","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628213","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628215","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628251","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628252","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628313","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628401","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628402","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628501","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628502","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628601","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628617","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628621","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628623","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628704","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628751","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628752","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628753","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628801","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"628802","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629002","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629003","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629153","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629154","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629157","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629158","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629159","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629161","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629162","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629165","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629167","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629168","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629169","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629171","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629172","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629173","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629174","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629175","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629176","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629177","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629180","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629193","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629201","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629203","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629251","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629252","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629301","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629302","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629401","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629402","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629403","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629501","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629601","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629701","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629702","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629703","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629704","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629802","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629804","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629851","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629852","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"629901","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631001","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631002","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631003","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631004","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631005","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631051","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631052","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631101","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631102","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631151","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631203","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631205","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631207","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631208","N","N","Y","4999999","N","N","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631209","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631213","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631601","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631606","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"631702","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632101","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632103","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632105","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632201","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632203","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632301","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632313","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632315","N","N","Y","4999999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632316","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632319","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632402","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632405","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632501","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632503","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632508","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632512","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632513","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632516","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632517","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632519","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632531","N","N","Y","4999999","N","N","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632601","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632602","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"632603","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"635001","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"635002","N","N","Y","4999999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
